protectedAreaName,protectedAreaType,state,wikipediaUrl,declared,area,district
Koka Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Koka_Wildlife_Sanctuary,2013,100.14,Bhandara
Koyna Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Koyna_Wildlife_Sanctuary,1985,335.3,Satara
Lonar Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Lonar_Wildlife_Sanctuary,2000,3.83,Buldhana
Malvan Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Malvan_Wildlife_Sanctuary?action=edit&redlink=1,1987,29.12,Sindhudurg
Mayureswar Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Mayureswar_Wildlife_Sanctuary,1997,5.15,Pune
Mansingdeo Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Mansingdeo_Wildlife_Sanctuary?action=edit&redlink=1,2010,182.58,Nagpur
Melghat Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Melghat,1985,778.75,Amravati
Nagzira Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Nagzira_Wildlife_Sanctuary,1970,152.81,Bhandara
Naigaon Mayur Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Naigaon_Mayur_Wildlife_Sanctuary?action=edit&redlink=1,1994,29.89,Beed
Nandur Madhameshwar Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Nandur_Madhmeshwar_Bird_Sanctuary,1986,100.12,Nashik
Narnala Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Narnala_Wildlife_Sanctuary?action=edit&redlink=1,1997,12.35,Akola
Nawegaon Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Nawegaon_Wildlife_Sanctuary?action=edit&redlink=1,2012,122.76,Gondia
New Bor Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/New_Bor_Wildlife_Sanctuary?action=edit&redlink=1,2012,60.7,"Nagpur, Wardha"
New Maldhok Bird (Gangewadi) Wildlife Sanctuary,Bird Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/New_Maldhok_Bird_(Gangewadi)_Wildlife_Sanctuary?action=edit&redlink=1,2015,1.98,Solapur
New Nagzira Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/New_Nagzira_Wildlife_Sanctuary?action=edit&redlink=1,2012,151.33,Bhandara
Painganga Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Painganga_Wildlife_Sanctuary,1986,424.89,"Nanded, Yavatmal"
Phansad Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Phansad_Wildlife_Sanctuary,1986,69.79,Raigad
Pranhita Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Pranhita_Wildlife_Sanctuary,2014,420.06,Gadchiroli
Radhanagari Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Radhanagari_Wildlife_Sanctuary,1958,351.16,Kolhapur
Sagareshwar Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Sagareshwar_Wildlife_Sanctuary,1985,10.87,Sangli
Sudhagad Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Sudhagad_Wildlife_Sanctuary?action=edit&redlink=1,2014,77.13,Raigad
Tamhini Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Tamhini_Wildlife_Sanctuary?action=edit&redlink=1,2013,49.62,Pune
Tansa Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Tansa_Wildlife_Sanctuary,1970,304.81,Thane
Thane Creek Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Thane_Creek_Wildlife_Sanctuary?action=edit&redlink=1,2015,16.9,Thane
Tipeshwar Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Tipeshwar_Wildlife_Sanctuary?action=edit&redlink=1,1997,148.63,Yavatmal
Tungareshwar Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Tungareshwar_Wildlife_Sanctuary,2003,85,Palghar
Umred Pauni Karhandla Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Umred_Pauni_Karhandla_Wildlife_Sanctuary,2012,189.29,"Bhandara, Nagpur"
Wan Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Wan_Wildlife_Sanctuary,1997,211,Amravati
Yawal Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Yawal_Wildlife_Sanctuary,1969,177.52,Jalgaon
Yedsi Ramling Ghat Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Yedsi_Ramling_Ghat_Wildlife_Sanctuary,1997,22.38,Osmanabad
Bunning Wildlife Sanctuary,Wildlife Sanctuary,Manipur,https://en.wikipedia.org/wiki/Bunning_Wildlife_Sanctuary?action=edit&redlink=1,1997,115.8,Tamenglong
Jiri-Makru Wildlife Sanctuary,Wildlife Sanctuary,Manipur,https://en.wikipedia.org/wiki/Jiri-Makru_Wildlife_Sanctuary,1997,198,"Imphal East, Tamenglong"
Kailam Wildlife Sanctuary,Wildlife Sanctuary,Manipur,https://en.wikipedia.org/wiki/Kailam_Wildlife_Sanctuary?action=edit&redlink=1,1997,187.5,Churachandpur
Khongjaingamba Ching Wildlife Sanctuary,Wildlife Sanctuary,Manipur,https://en.wikipedia.org/wiki/Khongjaingamba_Ching_Wildlife_Sanctuary?action=edit&redlink=1,2016,0.41,Imphal East
Thinungei Bird Sanctuary,Bird Sanctuary,Manipur,https://en.wikipedia.org/wiki/Thinungei_Bird_Sanctuary?action=edit&redlink=1,2019,1.03,Bishnupur
Yangoupokpi-Lokchao Wildlife Sanctuary,Wildlife Sanctuary,Manipur,https://en.wikipedia.org/wiki/Yangoupokpi-Lokchao_Wildlife_Sanctuary,1989,184.4,Chandel
Zeilad Wildlife Sanctuary,Wildlife Sanctuary,Manipur,https://en.wikipedia.org/wiki/Zeilad_Wildlife_Sanctuary?action=edit&redlink=1,1997,21,Tamenglong
Baghmara Pitcher Plant Wildlife Sanctuary,Wildlife Sanctuary,Meghalaya,https://en.wikipedia.org/wiki/Baghmara_Pitcher_Plant_Wildlife_Sanctuary,1984,0.02,South Garo Hills
Narpuh Wildlife Sanctuary,Wildlife Sanctuary,Meghalaya,https://en.wikipedia.org/wiki/Narpuh_Wildlife_Sanctuary,2014,59.9,"East Jaintia Hills, West Jaintia Hills"
Nongkhyllem Wildlife Sanctuary,Wildlife Sanctuary,Meghalaya,https://en.wikipedia.org/wiki/Nongkhyllem_Wildlife_Sanctuary,1981,29,Ri Bhoi
Siju Wildlife Sanctuary,Wildlife Sanctuary,Meghalaya,https://en.wikipedia.org/wiki/Siju_Wildlife_Sanctuary,1979,5.18,South Garo Hills
Dampa Wildlife Sanctuary,Wildlife Sanctuary,Mizoram,https://en.wikipedia.org/wiki/Dampa_Tiger_Reserve,1985,500,Aizawl
Khawnglung Wildlife Sanctuary,Wildlife Sanctuary,Mizoram,https://en.wikipedia.org/wiki/Khawnglung_Wildlife_Sanctuary,2000,35,Serchhip
Lengteng Wildlife Sanctuary,Wildlife Sanctuary,Mizoram,https://en.wikipedia.org/wiki/Lengteng_Wildlife_Sanctuary,2002,60,Champhai
Ngengpui Wildlife Sanctuary,Wildlife Sanctuary,Mizoram,https://en.wikipedia.org/wiki/Ngengpui_Wildlife_Sanctuary,1997,110,Lawngtlai
Pualreng Wildlife Sanctuary,Wildlife Sanctuary,Mizoram,https://en.wikipedia.org/wiki/Pualreng_Wildlife_Sanctuary,2013,50,Kolasib
Tawi Wildlife Sanctuary,Wildlife Sanctuary,Mizoram,https://en.wikipedia.org/wiki/Tawi_Wildlife_Sanctuary,2001,35.75,Lunglei
Thorangtlang Wildlife Sanctuary,Wildlife Sanctuary,Mizoram,https://en.wikipedia.org/wiki/Thorangtlang_Wildlife_Sanctuary,2015,180,Lunglei
Tokalo Wildlife Sanctuary,Wildlife Sanctuary,Mizoram,https://en.wikipedia.org/wiki/Tokalo_Wildlife_Sanctuary,2007,250,Saiha
Fakim Wildlife Sanctuary,Wildlife Sanctuary,Nagaland,https://en.wikipedia.org/wiki/Fakim_Wildlife_Sanctuary,1980,6.42,Tuensang
Puliebadze Wildlife Sanctuary,Wildlife Sanctuary,Nagaland,https://en.wikipedia.org/wiki/Puliebadze_Wildlife_Sanctuary,1980,9.23,Kohima
Rangapahar Wildlife Sanctuary,Wildlife Sanctuary,Nagaland,https://en.wikipedia.org/wiki/Rangapahar_Wildlife_Sanctuary,1986,4.7,Dimapur
Singphan Wildlife Sanctuary,Wildlife Sanctuary,Nagaland,https://en.wikipedia.org/wiki/Singphan_Wildlife_Sanctuary,2009,23.57,Mon
Badrama Wildlife Sanctuary,Wildlife Sanctuary,Odisha,https://en.wikipedia.org/wiki/Ushakothi_Wildlife_Sanctuary,1962,304.03,Sambalpur
Baisipalli Wildlife Sanctuary,Wildlife Sanctuary,Odisha,https://en.wikipedia.org/wiki/Baisipalli_Wildlife_Sanctuary,1981,168.35,Nayagarh
Balukhand-Konark Wildlife Sanctuary,Wildlife Sanctuary,Odisha,https://en.wikipedia.org/wiki/Balukhand-Konark_Wildlife_Sanctuary,1984,71.72,Puri
Bhitarkanika Wildlife Sanctuary,Wildlife Sanctuary,Odisha,https://en.wikipedia.org/wiki/Bhitarkanika_Wildlife_Sanctuary,1975,525,Kendrapara
Chandaka Dampara Wildlife Sanctuary,Wildlife Sanctuary,Odisha,https://en.wikipedia.org/wiki/Chandaka_Elephant_Sanctuary,1982,175.79,"Khurda, Cuttack"
Debrigarh Wildlife Sanctuary,Wildlife Sanctuary,Odisha,https://en.wikipedia.org/wiki/Debrigarh_Wildlife_Sanctuary,1985,346.91,Sambalpur
Gahirmatha Marine Sanctuary,Wildlife Sanctuary,Odisha,https://en.wikipedia.org/wiki/Gahirmatha_Marine_Sanctuary,1997,1435,Kendrapara
Hadgarh Wildlife Sanctuary,Wildlife Sanctuary,Odisha,https://en.wikipedia.org/wiki/Hadgarh_Wildlife_Sanctuary,1978,191.06,"Keonjhar, Mayurbhanj"
Kapilasa Wildlife Sanctuary,Wildlife Sanctuary,Odisha,https://en.wikipedia.org/wiki/Kapilasa_Wildlife_Sanctuary,2011,125.5,Dhenkanal
Karlapat Wildlife Sanctuary,Wildlife Sanctuary,Odisha,https://en.wikipedia.org/wiki/Karlapat_Wildlife_Sanctuary,1992,147.66,Kalahandi
Khalasuni Wildlife Sanctuary,Wildlife Sanctuary,Odisha,https://en.wikipedia.org/wiki/Khalasuni_Wildlife_Sanctuary,1982,116,Sambalpur
Kotgarh Wildlife Sanctuary,Wildlife Sanctuary,Odisha,https://en.wikipedia.org/wiki/Kotgarh_Wildlife_Sanctuary,1981,399.5,Phulbani
Kuldiha Wildlife Sanctuary,Wildlife Sanctuary,Odisha,https://en.wikipedia.org/wiki/Kuldiha_Wildlife_Sanctuary,1984,272.75,Balasore
Lakhari Valley Wildlife Sanctuary,Wildlife Sanctuary,Odisha,https://en.wikipedia.org/wiki/Lakhari_Valley_Wildlife_Sanctuary,1985,185.87,Gajapati
Nalbana Bird Sanctuary,Bird Sanctuary,Odisha,https://en.wikipedia.org/wiki/Nalbana_Bird_Sanctuary,1987,15.53,"Ganjam, Khurda, Puri"
Nandankanan Wildlife Sanctuary,Wildlife Sanctuary,Odisha,https://en.wikipedia.org/wiki/Nandankanan_Wildlife_Sanctuary,1979,14.16,Khurda
Satkosia Gorge Wildlife Sanctuary,Wildlife Sanctuary,Odisha,https://en.wikipedia.org/wiki/Satkosia_Gorge_Wildlife_Sanctuary,1976,745.52,"Angul, Boudh, Cuttack"
Simlipal Wildlife Sanctuary,Wildlife Sanctuary,Odisha,https://en.wikipedia.org/wiki/Simlipal_National_Park,1979,1354.3,Mayurbhanj
Sunabeda Wildlife Sanctuary,Wildlife Sanctuary,Odisha,https://en.wikipedia.org/wiki/Sunabeda_Wildlife_Sanctuary,1988,500,Nuapada
Abohar Wildlife Sanctuary,Wildlife Sanctuary,Punjab,https://en.wikipedia.org/wiki/Abohar_Wildlife_Sanctuary,1988,186.5,Firozpur
Bir Aishvan Wildlife Sanctuary,Wildlife Sanctuary,Punjab,https://en.wikipedia.org/wiki/Bir_Aishvan_Wildlife_Sanctuary,1952,2.64,Sangrur
Bir Bhadson Wildlife Sanctuary,Wildlife Sanctuary,Punjab,https://en.wikipedia.org/wiki/Bir_Bhadson_Wildlife_Sanctuary?action=edit&redlink=1,1952,10.23,Patiala
Bir Bhunerheri Wildlife Sanctuary,Wildlife Sanctuary,Punjab,https://en.wikipedia.org/wiki/Bir_Bunerheri_Wildlife_Sanctuary,1952,6.62,Patiala
Bir Dosanjh Wildlife Sanctuary,Wildlife Sanctuary,Punjab,https://en.wikipedia.org/wiki/Bir_Dosanjh_Wildlife_Sanctuary?action=edit&redlink=1,1952,5.18,Patiala
Bir Gurdialpura Wildlife Sanctuary,Wildlife Sanctuary,Punjab,https://en.wikipedia.org/wiki/Bir_Gurdialpura_Wildlife_Sanctuary?action=edit&redlink=1,1977,6.2,Patiala
Bir Mehaswala Wildlife Sanctuary,Wildlife Sanctuary,Punjab,https://en.wikipedia.org/wiki/Bir_Mehaswala_Wildlife_Sanctuary?action=edit&redlink=1,1952,1.23,Patiala
Bir Motibagh Wildlife Sanctuary,Wildlife Sanctuary,Punjab,https://en.wikipedia.org/wiki/Bir_Motibagh_Wildlife_Sanctuary?action=edit&redlink=1,1952,6.54,Patiala
Harike Lake Wildlife Sanctuary,Wildlife Sanctuary,Punjab,https://en.wikipedia.org/wiki/Harike_Lake_Wildlife_Sanctuary?action=edit&redlink=1,1982,86,Firozpur
Jhajjar Bacholi Wildlife Sanctuary,Wildlife Sanctuary,Punjab,https://en.wikipedia.org/wiki/Jhajjar_Bacholi_Wildlife_Sanctuary?action=edit&redlink=1,1998,1.16,Rupnagar
Kathlaur Kushlian Wildlife Sanctuary,Wildlife Sanctuary,Punjab,https://en.wikipedia.org/wiki/Kathlaur_Kushlian_Wildlife_Sanctuary,2007,7.58,Gurdaspur
Nangal Wildlife Sanctuary,Wildlife Sanctuary,Punjab,https://en.wikipedia.org/wiki/Nangal_Wildlife_Sanctuary,2009,2.9,Rupnagar
Takhni-Rehampur Wildlife Sanctuary,Wildlife Sanctuary,Punjab,https://en.wikipedia.org/wiki/Takhni-Rehampur_Wildlife_Sanctuary?action=edit&redlink=1,1992,3.82,Hoshiarpur
Oussudu Bird Sanctuary,Bird Sanctuary,Puducherry,https://en.wikipedia.org/wiki/Oussudu_Bird_Sanctuary,2008,3.9,Puducherry
Bandh Baretha Wildlife Sanctuary,Wildlife Sanctuary,Rajasthan,https://en.wikipedia.org/wiki/Bandh_Baretha,1985,171.39,"Bharatpur, Karauli"
Bassi Wildlife Sanctuary,Wildlife Sanctuary,Rajasthan,https://en.wikipedia.org/wiki/Bassi_Wildlife_Sanctuary,1988,138.69,Chittaurgarh
Bhensrodgarh Wildlife Sanctuary,Wildlife Sanctuary,Rajasthan,https://en.wikipedia.org/wiki/Bhensrodgarh_Wildlife_Sanctuary,1983,201.4,Chittaurgarh
Darrah Wildlife Sanctuary,Wildlife Sanctuary,Rajasthan,https://en.wikipedia.org/wiki/Darrah_Wildlife_Sanctuary,1955,227.63,"Jhalawar, Kota"
Desert National Sanctuary,National Park,Rajasthan,https://en.wikipedia.org/wiki/Desert_National_Park,1981,3162,"Barmer, Jaisalmer"
Jaisamand Wildlife Sanctuary,Wildlife Sanctuary,Rajasthan,https://en.wikipedia.org/wiki/Jaisamand_Wildlife_Sanctuary,1955,52.34,Rajsamand
Jamwa Ramgarh Wildlife Sanctuary,Wildlife Sanctuary,Rajasthan,https://en.wikipedia.org/wiki/Jamwa_Ramgarh_Wildlife_Sanctuary,1982,300,Jaipur
Jawahar Sagar Wildlife Sanctuary,Wildlife Sanctuary,Rajasthan,https://en.wikipedia.org/wiki/Jawahar_Sagar_Wildlife_Sanctuary,1975,194.6,Kota
Kailadevi Wildlife Sanctuary,Wildlife Sanctuary,Rajasthan,https://en.wikipedia.org/wiki/Kailadevi_Wildlife_Sanctuary,1983,676.82,Karauli
Kesarbagh Wildlife Sanctuary,Wildlife Sanctuary,Rajasthan,https://en.wikipedia.org/wiki/Kesarbagh_Wildlife_Sanctuary,1955,14.76,Dholpur
Kumbhalgarh Wildlife Sanctuary,Wildlife Sanctuary,Rajasthan,https://en.wikipedia.org/wiki/Kumbhalgarh_Wildlife_Sanctuary,1971,610.53,"Pali, Udaipur"
Mount Abu Wildlife Sanctuary,Wildlife Sanctuary,Rajasthan,https://en.wikipedia.org/wiki/Mount_Abu_Wildlife_Sanctuary,1960,103.97,Sirohi
Nahargarh Wildlife Sanctuary,Wildlife Sanctuary,Rajasthan,https://en.wikipedia.org/wiki/Nahargarh_Wildlife_Sanctuary,1980,52.4,Jaipur
National Chambal Wildlife Sanctuary,National Park,Rajasthan,https://en.wikipedia.org/wiki/National_Chambal_Wildlife_Sanctuary,1979,564.03,Kota
Phulwari ki Nal Wildlife Sanctuary,Wildlife Sanctuary,Rajasthan,https://en.wikipedia.org/wiki/Phulwari_ki_Nal_Wildlife_Sanctuary,1983,511.41,"Pali, Udaipur"
Ramgarh Vishdhari Wildlife Sanctuary,Wildlife Sanctuary,Rajasthan,https://en.wikipedia.org/wiki/Ramgarh_Vishdhari_Wildlife_Sanctuary,1982,303.05,Bundi
Ramsagar Wildlife Sanctuary,Wildlife Sanctuary,Rajasthan,https://en.wikipedia.org/wiki/Ramsagar_Wildlife_Sanctuary,1955,34.4,Dholpur
Sajjangarh Wildlife Sanctuary,Wildlife Sanctuary,Rajasthan,https://en.wikipedia.org/wiki/Sajjangarh_Wildlife_Sanctuary,1987,5.19,Udaipur
Sariska Wildlife Sanctuary,Wildlife Sanctuary,Rajasthan,https://en.wikipedia.org/wiki/Sariska_Tiger_Reserve,1955,544.22,Alwar
Sawai Madhopur Wildlife Sanctuary,Wildlife Sanctuary,Rajasthan,https://en.wikipedia.org/wiki/Sawai_Madhopur_Wildlife_Sanctuary,1955,131.3,Sawai Madhopur
Sawai Man Singh Wildlife Sanctuary,Wildlife Sanctuary,Rajasthan,https://en.wikipedia.org/wiki/Sawai_Man_Singh_Wildlife_Sanctuary,1984,113.07,Sawai Madhopur
Shergarh Wildlife Sanctuary,Wildlife Sanctuary,Rajasthan,https://en.wikipedia.org/wiki/Shergarh_Wildlife_Sanctuary,1983,81.67,Kota
Sita Mata Wildlife Sanctuary,Wildlife Sanctuary,Rajasthan,https://en.wikipedia.org/wiki/Sita_Mata_Wildlife_Sanctuary,1979,422.94,"Chittaurgarh, Udaipur"
Tal Chhapar Wildlife Sanctuary,Wildlife Sanctuary,Rajasthan,https://en.wikipedia.org/wiki/Tal_Chhapar_Sanctuary,1971,7.19,Churu
Todgarh-Raoli Wildlife Sanctuary,Wildlife Sanctuary,Rajasthan,https://en.wikipedia.org/wiki/Todgarh-Raoli_Sanctuary,1983,495.27,"Ajmer, Pali, Rajsamand"
Van Vihar Wildlife Sanctuary,Wildlife Sanctuary,Rajasthan,https://en.wikipedia.org/wiki/Van_Vihar_Wildlife_Sanctuary,1955,25.6,Dholpur
Fambong Lho Wildlife Sanctuary,Wildlife Sanctuary,Sikkim,https://en.wikipedia.org/wiki/Fambong_Lho_Wildlife_Sanctuary,1984,51.76,East Sikkim
Kitam Bird Sanctuary,Bird Sanctuary,Sikkim,https://en.wikipedia.org/wiki/Kitam_Bird_Sanctuary,2005,6,Namchi
Kyongnosla Alpine Sanctuary,Wildlife Sanctuary,Sikkim,https://en.wikipedia.org/wiki/Kyongnosla_Alpine_Sanctuary,1977,31,East Sikkim
Maenam Wildlife Sanctuary,Wildlife Sanctuary,Sikkim,https://en.wikipedia.org/wiki/Maenam_Wildlife_Sanctuary,1987,35.34,South Sikkim
Pangolakha Wildlife Sanctuary,Wildlife Sanctuary,Sikkim,https://en.wikipedia.org/wiki/Pangolakha_Wildlife_Sanctuary,2002,128,East Sikkim
Shingba Rhododendron Sanctuary,Wildlife Sanctuary,Sikkim,https://en.wikipedia.org/wiki/Shingba_Rhododendron_Sanctuary,1984,43,North Sikkim
Varsey Rhododendron Sanctuary,Wildlife Sanctuary,Sikkim,https://en.wikipedia.org/wiki/Varsey_Rhododendron_Sanctuary,1998,104,West Sikkim
Anamalai Wildlife Sanctuary,Wildlife Sanctuary,Tamil Nadu,https://en.wikipedia.org/wiki/Anamalai_Wildlife_Sanctuary,1976,841.49,"Coimbatore, Tiruppur"
Cauvery North Wildlife Sanctuary,Wildlife Sanctuary,Tamil Nadu,https://en.wikipedia.org/wiki/Cauvery_North_Wildlife_Sanctuary,2014,504.33,"Dharmapuri, Krishnagiri"
Cauvery South Wildlife Sanctuary,Wildlife Sanctuary,Tamil Nadu,https://en.wikipedia.org/wiki/Cauvery_South_Wildlife_Sanctuary,2022,686.41,"Dharmapuri, Krishnagiri"
Chitrangudi Bird Sanctuary,Bird Sanctuary,Tamil Nadu,https://en.wikipedia.org/wiki/Chitrangudi_Bird_Sanctuary,1989,0.48,Ramanathapuram
Gangaikondan Spotted Deer Sanctuary,Wildlife Sanctuary,Tamil Nadu,https://en.wikipedia.org/wiki/Gangaikondan_Spotted_Deer_Sanctuary,2013,2.88,Tirunelveli
Grizzled Squirrel Wildlife Sanctuary,Wildlife Sanctuary,Tamil Nadu,https://en.wikipedia.org/wiki/Grizzled_Squirrel_Wildlife_Sanctuary,1988,485.2,Virudhunagar
Kadavur Wildlife Sanctuary,Wildlife Sanctuary,Tamil Nadu,https://en.wikipedia.org/wiki/Kadavur_Wildlife_Sanctuary,2022,118.07,"Dindigul, Karur"
Kalakkad Wildlife Sanctuary,Wildlife Sanctuary,Tamil Nadu,https://en.wikipedia.org/wiki/Kalakkad_Mundanthurai_Tiger_Reserve,1976,223.58,Tirunelveli
Kallaperambur Lake Bird Sanctuary,Bird Sanctuary,Tamil Nadu,https://en.wikipedia.org/wiki/Kallaperambur_Lake_Bird_Sanctuary,2015,64,Thanjavur
Kanjirankulam Bird Sanctuary,Bird Sanctuary,Tamil Nadu,https://en.wikipedia.org/wiki/Kanjirankulam_Bird_Sanctuary,1989,1.04,Ramanathapuram
Kanyakumari Wildlife Sanctuary,Wildlife Sanctuary,Tamil Nadu,https://en.wikipedia.org/wiki/Kanyakumari_Wildlife_Sanctuary,2007,402.4,Kanyakumari
Karaivetti Bird Sanctuary,Bird Sanctuary,Tamil Nadu,https://en.wikipedia.org/wiki/Karaivetti_Bird_Sanctuary,1999,4.54,Perambalur
Karikili Bird Sanctuary,Bird Sanctuary,Tamil Nadu,https://en.wikipedia.org/wiki/Karikili_Bird_Sanctuary,1989,0.61,Kanchipuram
Kazhuveli Bird Sanctuary,Bird Sanctuary,Tamil Nadu,https://en.wikipedia.org/wiki/Kazhuveli_Bird_Sanctuary,2021,51.52,Villupuram
Kodaikanal Wildlife Sanctuary,Wildlife Sanctuary,Tamil Nadu,https://en.wikipedia.org/wiki/Kodaikanal_Wildlife_Sanctuary,2008,608.95,"Dindigul, Theni"
Koonthankulam Bird Sanctuary,Bird Sanctuary,Tamil Nadu,https://en.wikipedia.org/wiki/Koonthankulam_Bird_Sanctuary,1994,1.29,Tirunelveli
