wikidataId,wikidataLabel,protectedAreaType,partOf,image,iucnCategory,locatedInAdminTerritorialEntity,state,coordinateLatitude,coordinateLongitude,significantPlace,heritageDesignation,area,officialWebsite,pageBanner,commonsCategory,osmRelationIds,enwikiUrl
Q181933,Rajaji National Park,National Park,,http://commons.wikimedia.org/wiki/Special:FilePath/Safari%20at%20Rajaji%20National%20Park%20%28Haridwar%29.jpg,IUCN category II: National Park,Uttarakhand,Uttarakhand,30.08333333,78.03333333,Haridwar,,800,,,Rajaji National Park,,https://en.wikipedia.org/wiki/Rajaji_National_Park
Q192764,Kaziranga National Park,National Park,Assam,http://commons.wikimedia.org/wiki/Special:FilePath/Indian%20Rhinoceros%20Rhinoceros%20unicornis%20by%20Dr.%20Raju%20Kasambe%20%285%29.JPG,IUCN category II: National Park,Assam,Assam,26.666666666,93.35,Golaghat,World Heritage Site,42996,http://www.kaziranga100.com/,http://commons.wikimedia.org/wiki/Special:FilePath/Kaziranga%20National%20Park%20banner.jpg,Kaziranga National Park,9483703,https://en.wikipedia.org/wiki/Kaziranga_National_Park
Q3334361,Murlen National Park,National Park,,,IUCN category II: National Park,,,23.61694444,93.3,,,,,,,,https://en.wikipedia.org/wiki/Murlen_National_Park
Q3350362,Jaldapara National Park,National Park,,http://commons.wikimedia.org/wiki/Special:FilePath/Elephant%20safari.jpg,IUCN category II: National Park,,,26.628611,89.3775,Madarihat,,,http://jaldapara.in/,http://commons.wikimedia.org/wiki/Special:FilePath/Jaldapara%20banner%20Rhinoceros.jpg,Jaldapara National Park,,https://en.wikipedia.org/wiki/Jaldapara_National_Park
Q3364416,Mandla Plant Fossils National Park,National Park,,http://commons.wikimedia.org/wiki/Special:FilePath/Fossil2.jpg,IUCN category II: National Park,,,23.11027778,80.61361111,Dindori,,,,,,,https://en.wikipedia.org/wiki/Mandla_Plant_Fossils_National_Park
Q3364450,Gugamal National Park,National Park,,http://commons.wikimedia.org/wiki/Special:FilePath/Forest%20Owlet%20%28Heteroglaux%20blewitti%2C%20Athene%20blewitti%29%20in%20Melghat%20Tiger%20Reserve%20Maharashtra%20%282%29.jpg,IUCN category II: National Park,,,21.40555556,77.14861111,,,,,,,,https://en.wikipedia.org/wiki/Gugamal_National_Park
Q3364465,Middle Button Island National Park,National Park,,,IUCN category II: National Park,,,12.27555556,93.02611111,,,,,,,,https://en.wikipedia.org/wiki/Middle_Button_Island_National_Park
Q3364468,North Button Island National Park,National Park,,http://commons.wikimedia.org/wiki/Special:FilePath/Button%20Islands-North%20Button.png,IUCN category II: National Park,,,12.31722222,93.06805556,,,,,,,,https://en.wikipedia.org/wiki/North_Button_Island_National_Park
Q3364473,Pench Tiger Reserve,Tiger Reserve,,http://commons.wikimedia.org/wiki/Special:FilePath/Spotted%20deer%20grazing%20under%20the%20tree%20in%20afternoon%20sun.jpg,IUCN category II: National Park,Madhya Pradesh,Madhya Pradesh,21.69305556,79.24833333,,,,,,Pench National Park,,https://en.wikipedia.org/wiki/Pench_Tiger_Reserve
Q3364480,Shirui National Park,National Park,,http://commons.wikimedia.org/wiki/Special:FilePath/Siroi%20Lily.jpg,IUCN category II: National Park,Manipur,Manipur,24.23083333,94.23083333,,,,,,Shirui National Park,,https://en.wikipedia.org/wiki/Shirui_National_Park
Q3364527,Mahatma Gandhi Marine National Park,National Park,Andaman Islands,http://commons.wikimedia.org/wiki/Special:FilePath/Jolly%20Boys%20Island%202010.jpg,IUCN category II: National Park,,,11.57055556,92.65694444,,,281.5,,http://commons.wikimedia.org/wiki/Special:FilePath/Mahatma%20Gandhi%20Marine%20National%20Park%20%28cropped%29.jpg,Mahatma Gandhi Marine National Park,,https://en.wikipedia.org/wiki/Mahatma_Gandhi_Marine_National_Park
Q3457187,Dampa Tiger Reserve,Tiger Reserve,,http://commons.wikimedia.org/wiki/Special:FilePath/Dampa%20Tiger%20Reserve%20Forest.jpg,IUCN category IV: Habitat/Species Management Area,,,23.41666667,92.33333333,,,,,,,,https://en.wikipedia.org/wiki/Dampa_Tiger_Reserve
Q235878,Kevladev National Park,National Park,Bharatpur division,http://commons.wikimedia.org/wiki/Special:FilePath/Keoladeo%20Ghana%20National%20Park%2C%20Bharatpur%2C%20Rajasthan%2C%20India.jpg,IUCN category II: National Park,Bharatpur district,Rajasthan,27.166667,77.516667,Bharatpur,Ramsar site; World Heritage Site,2873,,http://commons.wikimedia.org/wiki/Special:FilePath/Keoladeo%20National%20Park.jpg,Keoladeo National Park,15743640,https://en.wikipedia.org/wiki/Keoladeo_National_Park
Q253455,Dudhwa National Park,National Park,,http://commons.wikimedia.org/wiki/Special:FilePath/DeerDudhwa%20Blue.jpg,IUCN category II: National Park,Uttar Pradesh,Uttar Pradesh,28.470872,80.699263,Palia Kalan,,490,,http://commons.wikimedia.org/wiki/Special:FilePath/Dhudhwa%20Park%20Banner.jpg,Dudhwa National Park,,https://en.wikipedia.org/wiki/Dudhwa_National_Park
Q337028,Gir Forest,,,http://commons.wikimedia.org/wiki/Special:FilePath/Gir%20lion-Gir%20forest%2Cjunagadh%2Cgujarat%2Cindia.jpeg,IUCN category II: National Park,Junagadh district,Gujarat,21.13556,70.79667,Junagadh,,259,https://girnationalpark.info/,http://commons.wikimedia.org/wiki/Special:FilePath/Gir%20Forest%20banner%20Asiatic%20Lion.jpg,Gir Forest National Park,,https://en.wikipedia.org/wiki/Gir_National_Park
Q506511,Manas National Park,National Park,,http://commons.wikimedia.org/wiki/Special:FilePath/Capped%20langur%20in%20manas.jpg,IUCN category II: National Park,Assam,Assam,26.716666666,90.933333333,Barpeta Road,World Heritage Site,39100,,http://commons.wikimedia.org/wiki/Special:FilePath/Manas%20National%20Park%20banner.jpg,Manas National Park,,https://en.wikipedia.org/wiki/Manas_National_Park
Q532440,Sundarbans National Park,National Park,Sundarbans,http://commons.wikimedia.org/wiki/Special:FilePath/Sundarban%20Tiger.jpg,IUCN category II: National Park,South 24 Parganas district,West Bengal,21.75,88.75,Canning,World Heritage Site,133010,https://culture.gov.in/sundarbans-national-park,http://commons.wikimedia.org/wiki/Special:FilePath/WV%20banner%20Sundarbans.jpg,Sundarbans National Park,13617703,https://en.wikipedia.org/wiki/Sundarbans_National_Park
Q548153,Periyar National Park,National Park,Western Ghats,http://commons.wikimedia.org/wiki/Special:FilePath/Periyar%20National%20Park%2001.jpg,IUCN category II: National Park,Kerala,Kerala,9.5775,77.18,Kochi,part of UNESCO World Heritage Site,77700,https://www.keralatourism.org/periyar/periyar-tiger-reserve.php,http://commons.wikimedia.org/wiki/Special:FilePath/Periyar%20National%20Park%20banner.JPG,Periyar National Park,,https://en.wikipedia.org/wiki/Periyar_National_Park
Q605897,Valley of Flowers National Park,National Park,Nanda Devi and Valley of Flowers National Parks,http://commons.wikimedia.org/wiki/Special:FilePath/%22Flowers%20Blossom%20at%20Valley%20of%20Flowers%20Chamoli%2C%20India%22%2058.jpg,IUCN category II: National Park,Uttarakhand,Uttarakhand,30.73,79.6175,Rishikesh,World Heritage Site,71.783,https://uttarakhandtourism.gov.in/destination/valley-of-flowers/,http://commons.wikimedia.org/wiki/Special:FilePath/Valley%20of%20Flower%20banner.jpg,Valley of Flowers National Park,,https://en.wikipedia.org/wiki/Valley_of_Flowers_National_Park
Q2125633,Radhanagari Wildlife Sanctuary,Wildlife Sanctuary,Western Ghats,http://commons.wikimedia.org/wiki/Special:FilePath/Radhanagri%20wildlife%20reserve.jpg,IUCN category IV: Habitat/Species Management Area,,,16.384,73.956,Kolhapur,part of UNESCO World Heritage Site,28235,,,Radhanagari Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Radhanagari_Wildlife_Sanctuary
Q2226064,Sathyamangalam Tiger Reserve,Tiger Reserve,,http://commons.wikimedia.org/wiki/Special:FilePath/Elephant%20Gobi.jpg,IUCN category IV: Habitat/Species Management Area,Erode district,Tamil Nadu,11,77,,,1412,,,Sathyamangalam Tiger Reserve,,https://en.wikipedia.org/wiki/Sathyamangalam_Tiger_Reserve
Q2253195,Koothankulam Bird Sanctuary,Bird Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Tamil Nadu,Tamil Nadu,8.58102,77.76123,,,,,,Koothankulam Bird Sanctuary,,https://en.wikipedia.org/wiki/Koonthankulam_Bird_Sanctuary
Q2253205,Vedanthangal Bird Sanctuary,Bird Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Vedanthangal%20Lake.JPG,IUCN category IV: Habitat/Species Management Area,Tamil Nadu,Tamil Nadu,12.54598,79.8559,,,0.3,,,Vedanthangal Bird Sanctuary,,https://en.wikipedia.org/wiki/Vedanthangal_Bird_Sanctuary
Q2281202,Gangotri National Park,National Park,,http://commons.wikimedia.org/wiki/Special:FilePath/Gomukha%20gangotri.jpg,IUCN category II: National Park,,,31.088194444,79.1455,Uttarkashi,,,,,Gangotri National Park,,https://en.wikipedia.org/wiki/Gangotri_National_Park
Q2340037,Buxa Tiger Reserve,Tiger Reserve,,http://commons.wikimedia.org/wiki/Special:FilePath/MYSTERY%20UNFOLDING.jpg,IUCN category II: National Park,Alipurduar district,West Bengal,26.65,89.58,Alipurduar,,760,,http://commons.wikimedia.org/wiki/Special:FilePath/Buxa%20Tiger%20Reserve%20forest%202014%20%28cropped%29.jpg,Buxa Tiger Reserve,,https://en.wikipedia.org/wiki/Buxa_Tiger_Reserve
Q2372700,Mudumalai National Park,National Park,,http://commons.wikimedia.org/wiki/Special:FilePath/Elephant%20Female%20and%20Calf%20Mudumalai%20Mar21%20DSC01384.jpg,IUCN category II: National Park,Nilgiris district,Tamil Nadu,11.6,76.5,Coimbatore,,321,http://www.forests.tn.nic.in/WildBiodiversity/np_mnp.html,http://commons.wikimedia.org/wiki/Special:FilePath/Mudumalai%20National%20Park%20banner.jpg,Mudumalai National Park,,https://en.wikipedia.org/wiki/Mudumalai_National_Park
Q2373398,Kali Tiger Reserve,Tiger Reserve,,http://commons.wikimedia.org/wiki/Special:FilePath/Anshi%20National%20Park%20drive.jpg,IUCN category II: National Park,Karnataka; Uttara Kannada District,Karnataka,15.01666667,74.38333333,Dandeli,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Anshi%20Park%20Banner.jpg,Kali Tiger Reserve,,https://en.wikipedia.org/wiki/Kali_Tiger_Reserve
Q3174893,Sri Venkateswara National Park,National Park,,http://commons.wikimedia.org/wiki/Special:FilePath/Sri%20Venkateswara%20National%20Park%20Tirumala%20Hills%2001.jpg,IUCN category II: National Park,,,13.7511,79.3378,Tirupati,,,,,Sri Venkateswara National Park,,https://en.wikipedia.org/wiki/Sri_Venkateswara_National_Park
Q3217688,Laokhowa Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,,Assam,26.50666667,92.71055556,Nagaon,,,,,,,https://en.wikipedia.org/wiki/Laokhowa_Wildlife_Sanctuary
Q3326008,Mount Abu Wildlife Sanctuary,Wildlife Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Nakki%20Lake%20from%20Mount%20Abu%20Wildlife%20Sanctuary.JPG,IUCN category IV: Habitat/Species Management Area,,,24.55,72.63333333,Aburaj,,,,,,,https://en.wikipedia.org/wiki/Mount_Abu_Wildlife_Sanctuary
Q3330156,Pampadum Shola National Park,National Park,,http://commons.wikimedia.org/wiki/Special:FilePath/Pampadumshola.jpg,IUCN category II: National Park,,,10.14388889,77.26694444,Marayur,,,,,Pampadum Shola National Park,,https://en.wikipedia.org/wiki/Pampadum_Shola_National_Park
Q3333420,Anamudi Shola National Park,National Park,Western Ghats,http://commons.wikimedia.org/wiki/Special:FilePath/Anamudi%20shola%20national%20park.JPG,IUCN category II: National Park,Kerala,Kerala,10.20833333,77.08333333,,part of UNESCO World Heritage Site,1126,https://www.keralatourism.org/ecotourism/destinations/anamudi-shola,,Anamudi Shola National Park,15036911,https://en.wikipedia.org/wiki/Anamudi_Shola_National_Park
Q7678819,Talakaveri Wildlife Sanctuary,Wildlife Sanctuary,Western Ghats,http://commons.wikimedia.org/wiki/Special:FilePath/Panoramic%20view%20of%20Talakaveri%20Wildlife%20Sanctuary.jpg,IUCN category IV: Habitat/Species Management Area,Karnataka,Karnataka,12.33333333,75.5,,part of UNESCO World Heritage Site,10500,,,Talakaveri Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Talakaveri_Wildlife_Sanctuary
Q7681640,Tamor Pingla Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Chhattisgarh,Chhattisgarh,23.6,83,,,,,,,,https://en.wikipedia.org/wiki/Tamor_Pingla_Wildlife_Sanctuary
Q7697281,Telineelapuram and Telukunchi Bird Sanctuaries,Bird Sanctuary,,,,Srikakulam district,Andhra Pradesh,,,,,,,,,,https://en.wikipedia.org/wiki/Telineelapuram_and_Telukunchi_Bird_Sanctuaries
Q7701533,Terai Arc Landscape,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Terai_Arc_Landscape
Q7786671,Thol Lake,,,http://commons.wikimedia.org/wiki/Special:FilePath/Thol%20Lake%20-%20Gujarat%2C%20India%20-%20Flickr%20-%20Emmanuel%20Dyan%20%2812%29.jpg,,,,23.140152,72.392701,,,,https://www.gujarattourism.com/central-zone/ahmedabad/thol-lake-sanctuary.html,,Thol Lake,,https://en.wikipedia.org/wiki/Thol_Lake
Q7786672,Thol Wildlife Sanctuary,Wildlife Sanctuary,,,,,,23.14,72.4,,,,,,,,https://en.wikipedia.org/wiki/Thol_Wildlife_Sanctuary
Q7809473,Tiruvidaimarudur Conservation Reserve,,,http://commons.wikimedia.org/wiki/Special:FilePath/Little%20Egret%20%28Egretta%20garzetta%29-%20Breeding%20plumage-%20in%20Hyderabad%2C%20AP%20W%20IMG%207671.jpg,IUCN category V: Protected Landscape/Seascape,,,10.9944,79.4503,,,,,,,,https://en.wikipedia.org/wiki/Tiruvidaimarudur_Conservation_Reserve
Q7844042,Trishna Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Tripura,Tripura,23.421666666,91.313055555,,,,,,,,https://en.wikipedia.org/wiki/Trishna_Wildlife_Sanctuary
Q7877004,Udayamarthandapuram Bird Sanctuary,Bird Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Tamil Nadu,Tamil Nadu,10.4505,79.5545,,,,,,,,https://en.wikipedia.org/wiki/Udayamarthandapuram_Bird_Sanctuary
Q7901902,Ushakothi Wildlife Sanctuary,Wildlife Sanctuary,,,,,,21.483333,84.283333,,,,,,,,https://en.wikipedia.org/wiki/Ushakothi_Wildlife_Sanctuary
Q7908370,Vaduvoor Bird Sanctuary,Bird Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Vaduvoor%20Birds%20Sanctuary%20%2832866136858%29.jpg,IUCN category IV: Habitat/Species Management Area,Tiruvarur district,Tamil Nadu,10.6989,79.3225,,,128.1,,,Vaduvoor Bird Sanctuary,,https://en.wikipedia.org/wiki/Vaduvoor_Bird_Sanctuary
Q7923801,Vettangudi Bird Sanctuary,Bird Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Sivaganga district,Tamil Nadu,10.112,78.51,,,,,,Vettangudi Bird Sanctuary,,https://en.wikipedia.org/wiki/Vettangudi_Bird_Sanctuary
Q7929078,Vijai Sagar Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Uttar Pradesh,Uttar Pradesh,25.298,79.913,,,,,,,,https://en.wikipedia.org/wiki/Vijai_Sagar_Wildlife_Sanctuary
Q39057492,Nilambur Elephant Reserve,,,,,,,11.266666666,76.475,Nilambur,,,,,,,https://en.wikipedia.org/wiki/Nilambur_Elephant_Reserve
Q48724282,Cauvery North Wildlife Sanctuary,Wildlife Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Cauvery%20North%20Wildlife%20Sanctuary.jpg,IUCN category IV: Habitat/Species Management Area,Tamil Nadu,Tamil Nadu,12.41,77.87,,,,,,,,https://en.wikipedia.org/wiki/Cauvery_North_Wildlife_Sanctuary
Q48725066,Masai Plateau,,,,,,,16.833961111,74.080644444,Kolhapur,,,,,,,https://en.wikipedia.org/wiki/Masai_Plateau
Q48725510,"Adavi, Kerala",,,http://commons.wikimedia.org/wiki/Special:FilePath/Adavi%20Eco%20Tourism.jpg,,,,9.2644,76.9355,Thannithode,,,,,,,"https://en.wikipedia.org/wiki/Adavi,_Kerala"
Q48727189,Malabar Wildlife Sanctuary,Wildlife Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Malabar%20Tree%20Nymph-Kakkayam.jpg,IUCN category IV: Habitat/Species Management Area,Kerala,Kerala,11.4446,75.6935,Kozhikode,,,,,Malabar Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Malabar_Wildlife_Sanctuary
Q48729855,Parvati Arga Bird Sanctuary,Bird Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Uttar Pradesh,Uttar Pradesh,26.933333333,82.15,,,,,,,,https://en.wikipedia.org/wiki/Parvati_Arga_Bird_Sanctuary
Q48730174,Karikili Bird Sanctuary,Bird Sanctuary,,,IUCN category IV: Habitat/Species Management Area,,,12.5977,79.8429,,,,,,,,https://en.wikipedia.org/wiki/Karikili_Bird_Sanctuary
Q48731965,Veerangana Durgavati Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Madhya Pradesh,Madhya Pradesh,23.547,79.7286,,,,,,,,https://en.wikipedia.org/wiki/Veerangana_Durgavati_Wildlife_Sanctuary
Q51137829,Kotgarh Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Kandhamal district,Odisha,19.8768,83.7531,Baliguda,,,,,,,https://en.wikipedia.org/wiki/Kotgarh_Wildlife_Sanctuary
Q55074851,Ghodazari Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Chandrapur district,Maharashtra,20.5347429,79.6332774,,,,,,Ghodazari Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Ghodazari_Wildlife_Sanctuary
Q55615923,Kheoni Wildlife Sanctuary,Wildlife Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Kheoni%20Wildlife%20Sanctuary%2C%20Dewas.png,IUCN category IV: Habitat/Species Management Area,Dewas district; Sehore district,Madhya Pradesh,22.8373,76.8765,,,134.778,,,Kheoni Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Kheoni_Wildlife_Sanctuary
Q135404156,Kibber Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Himachal Pradesh,Himachal Pradesh,32.2096,78.0765,,,,,,,,https://en.wikipedia.org/wiki/Kibber_Wildlife_Sanctuary
Q135412386,Pualreng Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Mizoram,Mizoram,24.136,92.838,,,,,,,,https://en.wikipedia.org/wiki/Pualreng_Wildlife_Sanctuary
Q135419116,Kappatagudda Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Karnataka,Karnataka,15.1841,75.7697,,,,,,,,https://en.wikipedia.org/wiki/Kappatagudda_Wildlife_Sanctuary
Q135455927,Adichunchanagiri Peacock Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Karnataka,Karnataka,13.0197,76.7496,,,,,,,,https://en.wikipedia.org/wiki/Adichunchanagiri_Peacock_Wildlife_Sanctuary
Q135483626,Panpatha Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Umaria district,Madhya Pradesh,23.69944,80.96194,,,,,,,,https://en.wikipedia.org/wiki/Panpatha_Wildlife_Sanctuary
Q135622710,Therthangal Bird Sanctuary,Bird Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Tamil Nadu,Tamil Nadu,9.4575,78.769444444,,,,,,,,https://en.wikipedia.org/wiki/Therthangal_Bird_Sanctuary
Q135622961,Sakkarakottai Bird Sanctuary,Bird Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Tamil Nadu,Tamil Nadu,9.369722222,78.866388888,,,,,,,,https://en.wikipedia.org/wiki/Sakkarakottai_Bird_Sanctuary
Q135650177,Rajauli Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Bihar,Bihar,24.616666666,85.556666666,,,,,,,,https://en.wikipedia.org/wiki/Rajauli_Wildlife_Sanctuary
Q135741931,Ramsagar Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Rajasthan,Rajasthan,26.5755,77.6003,,,,,,,,https://en.wikipedia.org/wiki/Ramsagar_Wildlife_Sanctuary
Q135798492,Bir Aishvan Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Punjab,Punjab,30.242,75.84,,,,,,,,https://en.wikipedia.org/wiki/Bir_Aishvan_Wildlife_Sanctuary
Q135826470,West Sunderban Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Kultali community development block,West Bengal,21.65,88.56,,,556.45,,,,678835645,https://en.wikipedia.org/wiki/West_Sunderban_Wildlife_Sanctuary
Q135838331,Chandratal Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Lahaul and Spiti district,Himachal Pradesh,32.4752,77.6171,,,,,,,,https://en.wikipedia.org/wiki/Chandratal_Wildlife_Sanctuary
Q135901958,Darrah Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Rajasthan,Rajasthan,24.833333333,75.966666666,,,,,,,,https://en.wikipedia.org/wiki/Darrah_Wildlife_Sanctuary
Q135933288,Kesarbagh Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Rajasthan,Rajasthan,26.66,77.83,,,14.76,,,,,https://en.wikipedia.org/wiki/Kesarbagh_Wildlife_Sanctuary
Q135963448,Jawahar Sagar Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Rajasthan,Rajasthan,25.0097,75.6386,,,,,,,,https://en.wikipedia.org/wiki/Jawahar_Sagar_Wildlife_Sanctuary
Q136289030,Deepar Beel Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Assam,Assam,26.12,91.65,,,,,,,,https://en.wikipedia.org/wiki/Deepar_Beel_Wildlife_Sanctuary
Q136289107,Dhauladhar Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Kangra district,Himachal Pradesh,32.2852,76.9132,,,,,,,,https://en.wikipedia.org/wiki/Dhauladhar_Wildlife_Sanctuary
Q136289123,Rupi Bhaba Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Himachal Pradesh,Himachal Pradesh,31.716666666,77.95,,,,,,,,https://en.wikipedia.org/wiki/Rupi_Bhaba_Wildlife_Sanctuary
Q136707825,Bir Bunerheri Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Punjab,Punjab,30.19,76.46,,,,,,,,https://en.wikipedia.org/wiki/Bir_Bunerheri_Wildlife_Sanctuary
Q136955738,Kathlaur Kushlian Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Punjab,Punjab,32.255,75.4425,,,,,,,,https://en.wikipedia.org/wiki/Kathlaur_Kushlian_Wildlife_Sanctuary
Q136994418,Sardarpur Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Madhya Pradesh,Madhya Pradesh,22.7428,74.9138,,,,,,,,https://en.wikipedia.org/wiki/Sardarpur_Wildlife_Sanctuary
Q136994694,Singhori Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Madhya Pradesh,Madhya Pradesh,23.1786,78.1767,,,,,,,,https://en.wikipedia.org/wiki/Singhori_Wildlife_Sanctuary
Q137008662,Kalsubai Harishchandragad Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Maharashtra,Maharashtra,19.4514,73.7652,,,,,,,,https://en.wikipedia.org/wiki/Kalsubai_Harishchandragad_Wildlife_Sanctuary
Q137008771,Sechu Tuan Nala Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Himachal Pradesh,Himachal Pradesh,33.0266,76.6949,,,,,,,,https://en.wikipedia.org/wiki/Sechu_Tuan_Nala_Wildlife_Sanctuary
Q137027173,Rakchham Chitkul Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Himachal Pradesh,Himachal Pradesh,31.3469,78.4083,,,,,,,,https://en.wikipedia.org/wiki/Rakchham_Chitkul_Wildlife_Sanctuary
Q137049264,Thorangtlang Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Mizoram,Mizoram,23.3052,92.5441,,,,,,,,https://en.wikipedia.org/wiki/Thorangtlang_Wildlife_Sanctuary
Q137049306,Tawi Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Mizoram,Mizoram,23.5376,92.9485,,,,,,,,https://en.wikipedia.org/wiki/Tawi_Wildlife_Sanctuary
Q137144512,Tokalo Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Mizoram,Mizoram,22.0374,92.9067,,,,,,,,https://en.wikipedia.org/wiki/Tokalo_Wildlife_Sanctuary
Q137223329,Jiri-Makru Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Manipur,Manipur,25.2032,93.4155,,,,,,,,https://en.wikipedia.org/wiki/Jiri-Makru_Wildlife_Sanctuary
Q137223381,Narpuh Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Meghalaya,Meghalaya,25.1187,92.4494,,,,,,,,https://en.wikipedia.org/wiki/Narpuh_Wildlife_Sanctuary
Q137223750,Khawnglung Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Mizoram,Mizoram,23.1234,92.9468,,,,,,,,https://en.wikipedia.org/wiki/Khawnglung_Wildlife_Sanctuary
Q137224032,Ngengpui Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Mizoram,Mizoram,22.4309,92.7748,,,,,,,,https://en.wikipedia.org/wiki/Ngengpui_Wildlife_Sanctuary
Q137252985,Ghataprabha Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Karnataka,Karnataka,16.22251,74.73888,,,,,,,,https://en.wikipedia.org/wiki/Ghataprabha_Wildlife_Sanctuary
Q137254449,Baltal Thajwas Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Jammu and Kashmir,Jammu and Kashmir,34.229,75.3801,,,,,,,,https://en.wikipedia.org/wiki/Baltal_Thajwas_Wildlife_Sanctuary
Q137591486,Rangapahar Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Dimapur,Nagaland,25.85623,93.7194,,,,,,,,https://en.wikipedia.org/wiki/Rangapahar_Wildlife_Sanctuary
Q137596744,Kanhargaon Wildlife Sanctuary,Wildlife Sanctuary,,,,Chandrapur district,Maharashtra,19.68,79.68,,,,,,,,https://en.wikipedia.org/wiki/Kanhargaon_Wildlife_Sanctuary
Q137596748,Wan Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Amravati district,Maharashtra,21.2441,76.8509,,,,,,,,https://en.wikipedia.org/wiki/Wan_Wildlife_Sanctuary
